,category,viewpoint,color,time,location,weather,accuracy,average_confidence
751,dog,rear,black,day,in the desert,foggy,0.959999978542328,0.8531742691993713
752,dog,rear,black,day,in the mountains,sunny,0.9799999594688416,0.8555257320404053
753,dog,rear,black,day,in the mountains,snowing,1.0,0.8546323776245117
754,dog,rear,black,day,in the mountains,raining,0.9399999976158142,0.8555187582969666
755,dog,rear,black,day,in the mountains,foggy,0.9799999594688416,0.8749567866325378
756,dog,rear,black,night,at the beach,snowing,0.9399999976158142,0.8385002613067627
757,dog,rear,black,night,at the beach,raining,0.9399999976158142,0.8443652391433716
758,dog,rear,black,night,at the beach,foggy,0.8799999952316284,0.8026127219200134
759,dog,rear,black,night,in the forest,snowing,0.9799999594688416,0.8707420229911804
760,dog,rear,black,night,in the forest,raining,0.8399999737739563,0.7628434300422668
761,dog,rear,black,night,in the forest,foggy,0.9399999976158142,0.8170058131217957
762,dog,rear,black,night,in the city,snowing,0.8799999952316284,0.8104383945465088
763,dog,rear,black,night,in the city,raining,0.4599999785423279,0.8052470088005066
764,dog,rear,black,night,in the city,foggy,0.8199999928474426,0.8493452072143555
765,dog,rear,black,night,in a garden,snowing,0.959999978542328,0.849547803401947
766,dog,rear,black,night,in a garden,raining,0.85999995470047,0.8293874859809875
767,dog,rear,black,night,in a garden,foggy,0.9799999594688416,0.8631271123886108
768,dog,rear,black,night,in the desert,snowing,0.959999978542328,0.8460873961448669
769,dog,rear,black,night,in the desert,raining,0.8399999737739563,0.8140095472335815
770,dog,rear,black,night,in the desert,foggy,0.9399999976158142,0.8523843288421631
771,dog,rear,black,night,in the mountains,snowing,0.959999978542328,0.8329699039459229
772,dog,rear,black,night,in the mountains,raining,0.7599999904632568,0.7895621061325073
773,dog,rear,black,night,in the mountains,foggy,0.8199999928474426,0.8250281810760498
774,dog,rear,brown,day,at the beach,sunny,0.9399999976158142,0.8510153293609619
775,dog,rear,brown,day,at the beach,snowing,0.9799999594688416,0.8720203042030334
776,dog,rear,brown,day,at the beach,raining,0.8999999761581421,0.8526857495307922
777,dog,rear,brown,day,at the beach,foggy,0.9199999570846558,0.8479338884353638
778,dog,rear,brown,day,in the forest,sunny,0.9799999594688416,0.8525454998016357
779,dog,rear,brown,day,in the forest,snowing,1.0,0.8746629357337952
780,dog,rear,brown,day,in the forest,raining,0.9399999976158142,0.8335978984832764
781,dog,rear,brown,day,in the forest,foggy,0.9799999594688416,0.8456008434295654
782,dog,rear,brown,day,in the city,sunny,0.9799999594688416,0.8384590148925781
783,dog,rear,brown,day,in the city,snowing,0.9799999594688416,0.8221246004104614
784,dog,rear,brown,day,in the city,raining,0.85999995470047,0.8032740354537964
785,dog,rear,brown,day,in the city,foggy,0.8799999952316284,0.84071284532547
786,dog,rear,brown,day,inside a house,sunny,1.0,0.7917232513427734
787,dog,rear,brown,day,in a garden,sunny,1.0,0.8708899021148682
788,dog,rear,brown,day,in a garden,snowing,1.0,0.8713215589523315
789,dog,rear,brown,day,in a garden,raining,0.9399999976158142,0.8370937705039978
790,dog,rear,brown,day,in a garden,foggy,1.0,0.8787629008293152
791,dog,rear,brown,day,in the desert,sunny,0.8399999737739563,0.8285772800445557
792,dog,rear,brown,day,in the desert,snowing,1.0,0.895534336566925
793,dog,rear,brown,day,in the desert,raining,0.9799999594688416,0.8578141331672668
794,dog,rear,brown,day,in the desert,foggy,0.8199999928474426,0.8306341171264648
795,dog,rear,brown,day,in the mountains,sunny,0.9799999594688416,0.8818302750587463
796,dog,rear,brown,day,in the mountains,snowing,1.0,0.8916217088699341
797,dog,rear,brown,day,in the mountains,raining,0.9799999594688416,0.8733848929405212
798,dog,rear,brown,day,in the mountains,foggy,1.0,0.8802216649055481
799,dog,rear,brown,night,at the beach,snowing,0.9199999570846558,0.8464983105659485
800,dog,rear,brown,night,at the beach,raining,0.8399999737739563,0.8497231602668762
801,dog,rear,brown,night,at the beach,foggy,0.7999999523162842,0.7828274369239807
802,dog,rear,brown,night,in the forest,snowing,1.0,0.8737820386886597
803,dog,rear,brown,night,in the forest,raining,0.85999995470047,0.8139243125915527
804,dog,rear,brown,night,in the forest,foggy,0.959999978542328,0.8624649047851562
805,dog,rear,brown,night,in the city,snowing,0.85999995470047,0.7742146849632263
806,dog,rear,brown,night,in the city,raining,0.5799999833106995,0.7354996800422668
807,dog,rear,brown,night,in the city,foggy,0.9399999976158142,0.8391748070716858
808,dog,rear,brown,night,in a garden,snowing,0.9799999594688416,0.8372529149055481
809,dog,rear,brown,night,in a garden,raining,0.9199999570846558,0.811896800994873
810,dog,rear,brown,night,in a garden,foggy,0.959999978542328,0.8523310422897339
811,dog,rear,brown,night,in the desert,snowing,0.85999995470047,0.8194855451583862
812,dog,rear,brown,night,in the desert,raining,0.85999995470047,0.8175469040870667
813,dog,rear,brown,night,in the desert,foggy,0.7999999523162842,0.8146311640739441
814,dog,rear,brown,night,in the mountains,snowing,0.85999995470047,0.8550736904144287
815,dog,rear,brown,night,in the mountains,raining,0.85999995470047,0.8319703340530396
816,dog,rear,brown,night,in the mountains,foggy,0.8199999928474426,0.8412651419639587
817,dog,rear,beige,day,at the beach,sunny,0.9799999594688416,0.8696012496948242
818,dog,rear,beige,day,at the beach,snowing,1.0,0.84661465883255
819,dog,rear,beige,day,at the beach,raining,0.9799999594688416,0.8699036836624146
820,dog,rear,beige,day,at the beach,foggy,0.9799999594688416,0.8383243083953857
821,dog,rear,beige,day,in the forest,sunny,0.9199999570846558,0.809791088104248
822,dog,rear,beige,day,in the forest,snowing,0.9799999594688416,0.8503683805465698
823,dog,rear,beige,day,in the forest,raining,0.9799999594688416,0.8263605833053589
824,dog,rear,beige,day,in the forest,foggy,0.959999978542328,0.8152221441268921
825,dog,rear,beige,day,in the city,sunny,0.9799999594688416,0.8335620164871216
826,dog,rear,beige,day,in the city,snowing,0.9799999594688416,0.8010385036468506
827,dog,rear,beige,day,in the city,raining,0.959999978542328,0.8116190433502197
828,dog,rear,beige,day,in the city,foggy,0.9799999594688416,0.8149132132530212
829,dog,rear,beige,day,inside a house,sunny,0.8799999952316284,0.7710075378417969
830,dog,rear,beige,day,in a garden,sunny,1.0,0.8702003955841064
831,dog,rear,beige,day,in a garden,snowing,0.9799999594688416,0.8599700927734375
832,dog,rear,beige,day,in a garden,raining,0.8999999761581421,0.821704089641571
833,dog,rear,beige,day,in a garden,foggy,1.0,0.8668752908706665
834,dog,rear,beige,day,in the desert,sunny,0.9199999570846558,0.7602247595787048
835,dog,rear,beige,day,in the desert,snowing,0.959999978542328,0.8437511920928955
836,dog,rear,beige,day,in the desert,raining,0.9199999570846558,0.807555079460144
837,dog,rear,beige,day,in the desert,foggy,0.9199999570846558,0.8033638000488281
838,dog,rear,beige,day,in the mountains,sunny,0.9399999976158142,0.8273422718048096
839,dog,rear,beige,day,in the mountains,snowing,0.9799999594688416,0.8672811985015869
840,dog,rear,beige,day,in the mountains,raining,1.0,0.8715956807136536
841,dog,rear,beige,day,in the mountains,foggy,1.0,0.8634762167930603
842,dog,rear,beige,night,at the beach,snowing,0.9199999570846558,0.8326640129089355
843,dog,rear,beige,night,at the beach,raining,0.9399999976158142,0.8773176670074463
844,dog,rear,beige,night,at the beach,foggy,0.8199999928474426,0.8132737278938293
845,dog,rear,beige,night,in the forest,snowing,0.9799999594688416,0.8245916366577148
846,dog,rear,beige,night,in the forest,raining,0.8999999761581421,0.8137329816818237
847,dog,rear,beige,night,in the forest,foggy,0.85999995470047,0.7989317178726196
848,dog,rear,beige,night,in the city,snowing,0.85999995470047,0.759994387626648
849,dog,rear,beige,night,in the city,raining,0.85999995470047,0.7569354176521301
850,dog,rear,beige,night,in the city,foggy,0.9199999570846558,0.7725042700767517
851,dog,rear,beige,night,in a garden,snowing,0.9199999570846558,0.831388533115387
852,dog,rear,beige,night,in a garden,raining,0.9199999570846558,0.845367431640625
853,dog,rear,beige,night,in a garden,foggy,0.959999978542328,0.8549001812934875
854,dog,rear,beige,night,in the desert,snowing,0.8999999761581421,0.8057027459144592
855,dog,rear,beige,night,in the desert,raining,0.9399999976158142,0.8299481272697449
856,dog,rear,beige,night,in the desert,foggy,0.7999999523162842,0.8046963810920715
857,dog,rear,beige,night,in the mountains,snowing,0.959999978542328,0.8491281867027283
858,dog,rear,beige,night,in the mountains,raining,0.959999978542328,0.8555445075035095
859,dog,rear,beige,night,in the mountains,foggy,0.8999999761581421,0.8206329345703125
860,dog,rear,gray,day,at the beach,sunny,1.0,0.8230103254318237
861,dog,rear,gray,day,at the beach,snowing,0.959999978542328,0.7944777607917786
862,dog,rear,gray,day,at the beach,raining,0.9799999594688416,0.8202834129333496
863,dog,rear,gray,day,at the beach,foggy,0.8799999952316284,0.7960374355316162
864,dog,rear,gray,day,in the forest,sunny,0.9799999594688416,0.8215148448944092
865,dog,rear,gray,day,in the forest,snowing,0.9799999594688416,0.8305672407150269
866,dog,rear,gray,day,in the forest,raining,0.9399999976158142,0.8190335035324097
867,dog,rear,gray,day,in the forest,foggy,0.959999978542328,0.8075869083404541
868,dog,rear,gray,day,in the city,sunny,0.959999978542328,0.809270441532135
869,dog,rear,gray,day,in the city,snowing,0.9399999976158142,0.809345006942749
870,dog,rear,gray,day,in the city,raining,0.8399999737739563,0.7994553446769714
871,dog,rear,gray,day,in the city,foggy,0.8999999761581421,0.7928053140640259
872,dog,rear,gray,day,inside a house,sunny,0.699999988079071,0.7378854155540466
873,dog,rear,gray,day,in a garden,sunny,0.9799999594688416,0.861143946647644
874,dog,rear,gray,day,in a garden,snowing,1.0,0.8478291630744934
875,dog,rear,gray,day,in a garden,raining,0.8799999952316284,0.8126789927482605
876,dog,rear,gray,day,in a garden,foggy,0.9199999570846558,0.8306710720062256
877,dog,rear,gray,day,in the desert,sunny,0.85999995470047,0.737197756767273
878,dog,rear,gray,day,in the desert,snowing,0.9199999570846558,0.8013628721237183
879,dog,rear,gray,day,in the desert,raining,0.8399999737739563,0.7877360582351685
880,dog,rear,gray,day,in the desert,foggy,0.9199999570846558,0.7917179465293884
881,dog,rear,gray,day,in the mountains,sunny,0.8999999761581421,0.8023730516433716
882,dog,rear,gray,day,in the mountains,snowing,0.9799999594688416,0.8053568601608276
883,dog,rear,gray,day,in the mountains,raining,0.8999999761581421,0.808135449886322
884,dog,rear,gray,day,in the mountains,foggy,0.959999978542328,0.7977583408355713
885,dog,rear,gray,night,at the beach,snowing,0.8999999761581421,0.8209925889968872
886,dog,rear,gray,night,at the beach,raining,0.9399999976158142,0.7901127338409424
887,dog,rear,gray,night,at the beach,foggy,0.85999995470047,0.7816141247749329
888,dog,rear,gray,night,in the forest,snowing,0.8999999761581421,0.7944515943527222
889,dog,rear,gray,night,in the forest,raining,0.7999999523162842,0.7723718881607056
890,dog,rear,gray,night,in the forest,foggy,0.9199999570846558,0.7988638281822205
891,dog,rear,gray,night,in the city,snowing,0.7999999523162842,0.7646762132644653
892,dog,rear,gray,night,in the city,raining,0.6599999666213989,0.8054959177970886
893,dog,rear,gray,night,in the city,foggy,0.8999999761581421,0.8001807928085327
894,dog,rear,gray,night,in a garden,snowing,0.8799999952316284,0.7983338832855225
895,dog,rear,gray,night,in a garden,raining,0.9199999570846558,0.8135676383972168
896,dog,rear,gray,night,in a garden,foggy,1.0,0.8349868655204773
897,dog,rear,gray,night,in the desert,snowing,0.8199999928474426,0.8067193627357483
898,dog,rear,gray,night,in the desert,raining,0.8199999928474426,0.7653346061706543
899,dog,rear,gray,night,in the desert,foggy,0.9199999570846558,0.8081489205360413
900,dog,rear,gray,night,in the mountains,snowing,0.9399999976158142,0.8287511467933655
901,dog,rear,gray,night,in the mountains,raining,0.7999999523162842,0.8006500601768494
902,dog,rear,gray,night,in the mountains,foggy,0.8999999761581421,0.7997279167175293
903,dog,rear,red,day,at the beach,sunny,0.8799999952316284,0.842858076095581
904,dog,rear,red,day,at the beach,snowing,0.959999978542328,0.8439741134643555
905,dog,rear,red,day,at the beach,raining,0.8199999928474426,0.8186008930206299
906,dog,rear,red,day,at the beach,foggy,0.6800000071525574,0.8154089450836182
907,dog,rear,red,day,in the forest,sunny,0.959999978542328,0.8568758368492126
908,dog,rear,red,day,in the forest,snowing,0.9799999594688416,0.8527606725692749
909,dog,rear,red,day,in the forest,raining,0.8199999928474426,0.8220784068107605
910,dog,rear,red,day,in the forest,foggy,0.9199999570846558,0.8255692720413208
911,dog,rear,red,day,in the city,sunny,0.9199999570846558,0.8104428648948669
912,dog,rear,red,day,in the city,snowing,0.85999995470047,0.8094801306724548
913,dog,rear,red,day,in the city,raining,0.6399999856948853,0.8256901502609253
914,dog,rear,red,day,in the city,foggy,0.7999999523162842,0.776559054851532
915,dog,rear,red,day,inside a house,sunny,0.7599999904632568,0.7635498046875
916,dog,rear,red,day,in a garden,sunny,1.0,0.873951256275177
917,dog,rear,red,day,in a garden,snowing,1.0,0.8678376078605652
918,dog,rear,red,day,in a garden,raining,0.85999995470047,0.8492612838745117
919,dog,rear,red,day,in a garden,foggy,0.9799999594688416,0.8528504967689514
920,dog,rear,red,day,in the desert,sunny,0.7199999690055847,0.8515913486480713
921,dog,rear,red,day,in the desert,snowing,0.9399999976158142,0.857121467590332
922,dog,rear,red,day,in the desert,raining,0.7999999523162842,0.8096805214881897
923,dog,rear,red,day,in the desert,foggy,0.7999999523162842,0.8324191570281982
924,dog,rear,red,day,in the mountains,sunny,0.959999978542328,0.8527430295944214
925,dog,rear,red,day,in the mountains,snowing,0.9399999976158142,0.8622540831565857
926,dog,rear,red,day,in the mountains,raining,0.9199999570846558,0.832630455493927
927,dog,rear,red,day,in the mountains,foggy,0.959999978542328,0.8472508192062378
928,dog,rear,red,night,at the beach,snowing,0.8799999952316284,0.8278332948684692
929,dog,rear,red,night,at the beach,raining,0.7199999690055847,0.8228153586387634
930,dog,rear,red,night,at the beach,foggy,0.5,0.770197868347168
931,dog,rear,red,night,in the forest,snowing,0.9399999976158142,0.8063053488731384
932,dog,rear,red,night,in the forest,raining,0.4599999785423279,0.795481264591217
933,dog,rear,red,night,in the forest,foggy,0.6800000071525574,0.7992651462554932
934,dog,rear,red,night,in the city,snowing,0.7599999904632568,0.7960350513458252
935,dog,rear,red,night,in the city,raining,0.4199999868869781,0.8376864194869995
936,dog,rear,red,night,in the city,foggy,0.699999988079071,0.8052058219909668
937,dog,rear,red,night,in a garden,snowing,0.7999999523162842,0.8160155415534973
938,dog,rear,red,night,in a garden,raining,0.6800000071525574,0.8144662380218506
939,dog,rear,red,night,in a garden,foggy,0.8399999737739563,0.8165342807769775
940,dog,rear,red,night,in the desert,snowing,0.7599999904632568,0.8361619114875793
941,dog,rear,red,night,in the desert,raining,0.7199999690055847,0.8245354294776917
942,dog,rear,red,night,in the desert,foggy,0.5600000023841858,0.7992277145385742
943,dog,rear,red,night,in the mountains,snowing,0.8399999737739563,0.851506769657135
944,dog,rear,red,night,in the mountains,raining,0.7799999713897705,0.8098008036613464
945,dog,rear,red,night,in the mountains,foggy,0.5999999642372131,0.8081161379814148
946,dog,rear,green,day,at the beach,sunny,0.7400000095367432,0.7257334589958191
947,dog,rear,green,day,at the beach,snowing,0.699999988079071,0.7192018628120422
948,dog,rear,green,day,at the beach,raining,0.5399999618530273,0.7578521370887756
949,dog,rear,green,day,at the beach,foggy,0.5600000023841858,0.751123309135437
950,dog,rear,green,day,in the forest,sunny,0.8399999737739563,0.740306556224823
951,dog,rear,green,day,in the forest,snowing,0.8199999928474426,0.73130863904953
952,dog,rear,green,day,in the forest,raining,0.5600000023841858,0.7550489902496338
953,dog,rear,green,day,in the forest,foggy,0.7799999713897705,0.769619345664978
954,dog,rear,green,day,in the city,sunny,0.6599999666213989,0.7319439053535461
955,dog,rear,green,day,in the city,snowing,0.5600000023841858,0.7334922552108765
956,dog,rear,green,day,in the city,raining,0.3599999845027923,0.7841991782188416
957,dog,rear,green,day,in the city,foggy,0.4799999892711639,0.7403344511985779
958,dog,rear,green,day,inside a house,sunny,0.5999999642372131,0.7264848351478577
959,dog,rear,green,day,in a garden,sunny,0.9399999976158142,0.8023363947868347
960,dog,rear,green,day,in a garden,snowing,0.85999995470047,0.798267662525177
961,dog,rear,green,day,in a garden,raining,0.5799999833106995,0.7660627365112305
962,dog,rear,green,day,in a garden,foggy,0.8399999737739563,0.788594663143158
963,dog,rear,green,day,in the desert,sunny,0.6200000047683716,0.7408491373062134
964,dog,rear,green,day,in the desert,snowing,0.6800000071525574,0.7395379543304443
965,dog,rear,green,day,in the desert,raining,0.5799999833106995,0.7696748971939087
966,dog,rear,green,day,in the desert,foggy,0.5999999642372131,0.7285036444664001
967,dog,rear,green,day,in the mountains,sunny,0.7599999904632568,0.7513673305511475
968,dog,rear,green,day,in the mountains,snowing,0.7999999523162842,0.7501484751701355
969,dog,rear,green,day,in the mountains,raining,0.5399999618530273,0.7892045974731445
970,dog,rear,green,day,in the mountains,foggy,0.7400000095367432,0.807941734790802
971,dog,rear,green,night,at the beach,snowing,0.4199999868869781,0.8138832449913025
972,dog,rear,green,night,at the beach,raining,0.3400000035762787,0.7712730169296265
973,dog,rear,green,night,at the beach,foggy,0.4599999785423279,0.7977252006530762
974,dog,rear,green,night,in the forest,snowing,0.5799999833106995,0.7223170399665833
975,dog,rear,green,night,in the forest,raining,0.2800000011920929,0.7730230689048767
976,dog,rear,green,night,in the forest,foggy,0.6599999666213989,0.7301636338233948
977,dog,rear,green,night,in the city,snowing,0.5399999618530273,0.7518637180328369
978,dog,rear,green,night,in the city,raining,0.199999988079071,0.8575015068054199
979,dog,rear,green,night,in the city,foggy,0.3799999952316284,0.7764249444007874
980,dog,rear,green,night,in a garden,snowing,0.5600000023841858,0.7380229830741882
981,dog,rear,green,night,in a garden,raining,0.2399999946355819,0.7884189486503601
982,dog,rear,green,night,in a garden,foggy,0.8199999928474426,0.7766816020011902
983,dog,rear,green,night,in the desert,snowing,0.5,0.7464261651039124
984,dog,rear,green,night,in the desert,raining,0.3400000035762787,0.7762255668640137
985,dog,rear,green,night,in the desert,foggy,0.5600000023841858,0.7477847933769226
986,dog,rear,green,night,in the mountains,snowing,0.5199999809265137,0.7475111484527588
987,dog,rear,green,night,in the mountains,raining,0.3799999952316284,0.8042670488357544
988,dog,rear,green,night,in the mountains,foggy,0.5,0.780951201915741
989,dog,rear,blue,day,at the beach,sunny,0.9399999976158142,0.7614332437515259
990,dog,rear,blue,day,at the beach,snowing,0.7599999904632568,0.7579790949821472
991,dog,rear,blue,day,at the beach,raining,0.5799999833106995,0.7635757327079773
992,dog,rear,blue,day,at the beach,foggy,0.6200000047683716,0.7347080707550049
993,dog,rear,blue,day,in the forest,sunny,0.8199999928474426,0.7799516916275024
994,dog,rear,blue,day,in the forest,snowing,0.7400000095367432,0.7463319301605225
995,dog,rear,blue,day,in the forest,raining,0.5,0.7504685521125793
996,dog,rear,blue,day,in the forest,foggy,0.6800000071525574,0.7568917870521545
997,dog,rear,blue,day,in the city,sunny,0.6399999856948853,0.7496498227119446
998,dog,rear,blue,day,in the city,snowing,0.5600000023841858,0.7246374487876892
999,dog,rear,blue,day,in the city,raining,0.2599999904632568,0.8377059698104858
1000,dog,rear,blue,day,in the city,foggy,0.5799999833106995,0.7532477378845215
1001,dog,rear,blue,day,inside a house,sunny,0.5600000023841858,0.7262538075447083
1002,dog,rear,blue,day,in a garden,sunny,0.8399999737739563,0.7818806171417236
1003,dog,rear,blue,day,in a garden,snowing,0.85999995470047,0.7407188415527344
1004,dog,rear,blue,day,in a garden,raining,0.5399999618530273,0.7831133604049683
1005,dog,rear,blue,day,in a garden,foggy,0.6800000071525574,0.7601408958435059
1006,dog,rear,blue,day,in the desert,sunny,0.6200000047683716,0.7252404689788818
1007,dog,rear,blue,day,in the desert,snowing,0.8399999737739563,0.7494453191757202
1008,dog,rear,blue,day,in the desert,raining,0.6399999856948853,0.7064296007156372
1009,dog,rear,blue,day,in the desert,foggy,0.7400000095367432,0.7386859655380249
1010,dog,rear,blue,day,in the mountains,sunny,0.7599999904632568,0.7552668452262878
1011,dog,rear,blue,day,in the mountains,snowing,0.7999999523162842,0.7679241895675659
1012,dog,rear,blue,day,in the mountains,raining,0.6200000047683716,0.7460984587669373
1013,dog,rear,blue,day,in the mountains,foggy,0.7599999904632568,0.7532185912132263
1014,dog,rear,blue,night,at the beach,snowing,0.6200000047683716,0.7399969100952148
1015,dog,rear,blue,night,at the beach,raining,0.5799999833106995,0.7099282741546631
1016,dog,rear,blue,night,at the beach,foggy,0.6399999856948853,0.7369714975357056
1017,dog,rear,blue,night,in the forest,snowing,0.6800000071525574,0.7255581617355347
1018,dog,rear,blue,night,in the forest,raining,0.4199999868869781,0.794694185256958
1019,dog,rear,blue,night,in the forest,foggy,0.6599999666213989,0.7455036640167236
1020,dog,rear,blue,night,in the city,snowing,0.5600000023841858,0.7321847081184387
1021,dog,rear,blue,night,in the city,raining,0.3199999928474426,0.8326302170753479
1022,dog,rear,blue,night,in the city,foggy,0.6399999856948853,0.7723878026008606
1023,dog,rear,blue,night,in a garden,snowing,0.7799999713897705,0.7666853666305542
1024,dog,rear,blue,night,in a garden,raining,0.4199999868869781,0.7908761501312256
1025,dog,rear,blue,night,in a garden,foggy,0.5799999833106995,0.7586841583251953
1026,dog,rear,blue,night,in the desert,snowing,0.699999988079071,0.7148435711860657
1027,dog,rear,blue,night,in the desert,raining,0.5799999833106995,0.7220391631126404
1028,dog,rear,blue,night,in the desert,foggy,0.5799999833106995,0.7416512370109558
1029,dog,rear,blue,night,in the mountains,snowing,0.6599999666213989,0.7542815804481506
1030,dog,rear,blue,night,in the mountains,raining,0.4599999785423279,0.7684841752052307
1031,dog,rear,blue,night,in the mountains,foggy,0.6599999666213989,0.7931360602378845
